TIETÊ,3554508,SAO CARLOS,SBSA,83726,115.66
TIMBURI,3554607,ASSIS - S,SBAS,-,106.55
TIMBURI,3554607,BAURU (AEROPORTO),SBBU,83722,111.96
TIMBURI,3554607,MARILHA - SP,SBML,-,117.28
TORRE DE PEDRA,3554656,CAMPINAS (AEROPORTO),SBKP,83721,114.84
TORRE DE PEDRA,3554656,SAO ROQUE,SBRQ,83058,114.95
TORRE DE PEDRA,3554656,BAURU (AEROPORTO),SBBU,83722,136.35
TORRINHA,3554706,SAO CARLOS,SBSA,83726,56.22
TORRINHA,3554706,ARARAQUARA-S,SBAQ,-,72.1
TORRINHA,3554706,GAVIAO PEIXOTO,SBGP,-,79.27
TRABIJU,3554755,GAVIAO PEIXOTO,SBGP,-,30.21
TRABIJU,3554755,ARARAQUARA-S,SBAQ,-,34.66
TRABIJU,3554755,SAO CARLOS,SBSA,83726,49.29
TREMEMBÉ,3554805,PINDAMONHANGABA,SBPW,83706,12.74
TREMEMBÉ,3554805,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,14.45
TREMEMBÉ,3554805,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,41.86
TRÊS FRONTEIRAS,3554904,URUBUPUNGA,SBUP,83617,93.68
TRÊS FRONTEIRAS,3554904,ARACATUBA,SBAU,83672,105.6
TRÊS FRONTEIRAS,3554904,SAO JOSE DO RIO PRET,SBSR,-,163.69
TUIUTI,3554953,CAMPINAS (AEROPORTO),SBKP,83721,48.37
TUIUTI,3554953,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,69
TUIUTI,3554953,SAO PAULO,SBXP,83781,74.6
TUPÃ,3555000,MARILHA - SP,SBML,-,68.39
TUPÃ,3555000,ASSIS - S,SBAS,-,76.29
TUPÃ,3555000,LINS,SBLN,83674,86.73
TUPI PAULISTA,3555109,URUBUPUNGA,SBUP,83617,65.66
TUPI PAULISTA,3555109,PRESIDENTE PRUDENTE,SBDN,83716,89.31
TUPI PAULISTA,3555109,ARACATUBA,SBAU,83672,123.4
TURIÚBA,3555208,ARACATUBA,SBAU,83672,39.02
TURIÚBA,3555208,SAO JOSE DO RIO PRET,SBSR,-,75.65
TURIÚBA,3555208,LINS,SBLN,83674,89.11
TURMALINA,3555307,ARACATUBA,SBAU,83672,116.45
TURMALINA,3555307,FRONTERA-MG,SBFT,-,134.88
TURMALINA,3555307,SAO JOSE DO RIO PRET,SBSR,-,135.81
UBARANA,3555356,LINS,SBLN,83674,50.25
UBARANA,3555356,SAO JOSE DO RIO PRET,SBSR,-,58.69
UBARANA,3555356,ARACATUBA,SBAU,83672,71.68
UBATUBA,3555406,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,64.2
UBATUBA,3555406,PINDAMONHANGABA,SBPW,83706,67.15
UBATUBA,3555406,GUARATINGUETA (AEROPORTO),SBGW,83708,72.06
UBIRAJARA,3555505,MARILHA - SP,SBML,-,48.12
UBIRAJARA,3555505,BAURU (AEROPORTO),SBBU,83722,65.91
UBIRAJARA,3555505,ASSIS - S,SBAS,-,81.24
UCHOA,3555604,SAO JOSE DO RIO PRET,SBSR,-,29.35
UCHOA,3555604,BARRETOS,SBBT,83625,70.36
UCHOA,3555604,FRONTERA-MG,SBFT,-,73.1
UNIÃO PAULISTA,3555703,SAO JOSE DO RIO PRET,SBSR,-,51.82
UNIÃO PAULISTA,3555703,ARACATUBA,SBAU,83672,62.04
UNIÃO PAULISTA,3555703,LINS,SBLN,83674,87.48
URÂNIA,3555802,ARACATUBA,SBAU,83672,104.93
URÂNIA,3555802,URUBUPUNGA,SBUP,83617,115.82
URÂNIA,3555802,SAO JOSE DO RIO PRET,SBSR,-,146.13
URU,3555901,LINS,SBLN,83674,48.19
URU,3555901,BAURU (AEROPORTO),SBBU,83722,65.78
URU,3555901,MARILHA - SP,SBML,-,79.14
URUPÊS,3556008,SAO JOSE DO RIO PRET,SBSR,-,47.1
URUPÊS,3556008,LINS,SBLN,83674,72.19
URUPÊS,3556008,BARRETOS,SBBT,83625,97.87
VALENTIM GENTIL,3556107,SAO JOSE DO RIO PRET,SBSR,-,84.4
VALENTIM GENTIL,3556107,ARACATUBA,SBAU,83672,86.03
VALENTIM GENTIL,3556107,FRONTERA-MG,SBFT,-,97.35
VALINHOS,3556206,CAMPINAS (AEROPORTO),SBKP,83721,14.76
VALINHOS,3556206,SAO ROQUE,SBRQ,83058,63.13
VALINHOS,3556206,SAO PAULO,SBXP,83781,69.77
VALPARAÍSO,3556305,ARACATUBA,SBAU,83672,51.85
VALPARAÍSO,3556305,URUBUPUNGA,SBUP,83617,80.68
VALPARAÍSO,3556305,PRESIDENTE PRUDENTE,SBDN,83716,120.55
VARGEM,3556354,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,59.56
VARGEM,3556354,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,66.87
VARGEM,3556354,SAO PAULO,SBXP,83781,71.36
VARGEM GRANDE DO SUL,3556404,POCOS DE CALDAS (AEROPORTO),SBPC,83644,31.66
VARGEM GRANDE DO SUL,3556404,PIRASSUNUNGA,SBYS,83671,47.28
VARGEM GRANDE DO SUL,3556404,SAO CARLOS,SBSA,83726,103.95
VARGEM GRANDE PAULISTA,3556453,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,65.96
VARGEM GRANDE PAULISTA,3556453,SAO ROQUE,SBRQ,83058,66.12
VARGEM GRANDE PAULISTA,3556453,SAO PAULO (CAMPO DE MARTE),SBMT,83779,75.85
VÁRZEA PAULISTA,3556503,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,34.38
VÁRZEA PAULISTA,3556503,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,38.8
VÁRZEA PAULISTA,3556503,SAO PAULO,SBXP,83781,51.47
VERA CRUZ,3556602,MARILHA - SP,SBML,-,10.9
VERA CRUZ,3556602,LINS,SBLN,83674,63.32
VERA CRUZ,3556602,ASSIS - S,SBAS,-,77.28
VINHEDO,3556701,CAMPINAS (AEROPORTO),SBKP,83721,13.78
VINHEDO,3556701,SAO ROQUE,SBRQ,83058,55.72
VINHEDO,3556701,SAO PAULO,SBXP,83781,64.22
VIRADOURO,3556800,BARRETOS,SBBT,83625,44.26
VIRADOURO,3556800,RIBEIRAO PRETO,SBRP,83668,62.98
VIRADOURO,3556800,FRANCA,SBFC,83630,98.26
VISTA ALEGRE DO ALTO,3556909,BARRETOS,SBBT,83625,66.27
VISTA ALEGRE DO ALTO,3556909,GAVIAO PEIXOTO,SBGP,-,70.94
VISTA ALEGRE DO ALTO,3556909,ARARAQUARA-S,SBAQ,-,87.68
VITÓRIA BRASIL,3556958,ARACATUBA,SBAU,83672,103.41
VITÓRIA BRASIL,3556958,URUBUPUNGA,SBUP,83617,130.96
VITÓRIA BRASIL,3556958,SAO JOSE DO RIO PRET,SBSR,-,131.32
VOTORANTIM,3557006,SAO ROQUE,SBRQ,83058,30.1
VOTORANTIM,3557006,CAMPINAS (AEROPORTO),SBKP,83721,71.47
VOTORANTIM,3557006,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,79.18
VOTUPORANGA,3557105,SAO JOSE DO RIO PRET,SBSR,-,72.75
VOTUPORANGA,3557105,ARACATUBA,SBAU,83672,86.72
VOTUPORANGA,3557105,FRONTERA-MG,SBFT,-,87.73
ZACARIAS,3557154,ARACATUBA,SBAU,83672,39.3
ZACARIAS,3557154,LINS,SBLN,83674,68.6
ZACARIAS,3557154,SAO JOSE DO RIO PRET,SBSR,-,76.44
CHAVANTES,3557204,ASSIS - S,SBAS,-,87.36
CHAVANTES,3557204,MARILHA - SP,SBML,-,98.31
CHAVANTES,3557204,BAURU (AEROPORTO),SBBU,83722,105.14
ESTIVA GERBI,3557303,PIRASSUNUNGA,SBYS,83671,48.64
ESTIVA GERBI,3557303,POCOS DE CALDAS (AEROPORTO),SBPC,83644,57.4
ESTIVA GERBI,3557303,CAMPINAS (AEROPORTO),SBKP,83721,87.16
